source,target,avg_finished_duration,avg_finished_path_length,avg_rating,failure_rate,avg_unfinished_duration,avg_unfinished_path_length,difficulty_score,shortest_path_length,semantic_distance
Geography,Sgt._Pepper's_Lonely_Hearts_Club_Band,290.0,7.5,4.0,0.0,,,0.13,3.0,0.44
Geography,Pennsylvania_Railroad,249.0,6.0,1.0,0.0,,,0.1,4.0,0.5
Geography,Definition_of_planet,138.0,5.0,2.0,0.0,,,0.07,2.0,0.43
Geography,Kuwait_City,60.0,5.0,,0.5,64.0,4.0,0.15,3.0,0.49
Geography,Makuria,66.0,6.0,,0.0,,,0.06,4.0,0.43
Geography,Number,328.0,3.0,5.0,0.0,,,0.1,2.0,0.44
Geography,Togo,86.0,4.0,,0.0,,,0.05,3.0,0.42
Marco_Polo,Zeus,156.0,7.0,2.0,0.0,,,0.09,3.0,0.46
Marco_Polo,Cuba,109.0,4.5,1.5,0.0,,,0.06,2.0,0.48
Marco_Polo,Politics,75.5,8.0,5.0,0.0,,,0.08,3.0,0.46
Grand_Canal_of_China,Iron_Age,234.5,10.0,4.0,0.0,,,0.13,3.0,0.35
Grand_Canal_of_China,Darth_Vader,459.0,21.0,3.0,0.0,,,0.27,4.0,0.22
Grand_Canal_of_China,Light,73.0,5.0,3.0,0.0,,,0.06,3.0,0.45
Grand_Canal_of_China,Publishing,363.0,15.0,,0.0,,,0.2,3.0,0.44
Grand_Canal_of_China,Slovakia,57.0,4.0,3.0,0.0,,,0.05,3.0,0.46
Grand_Canal_of_China,Accra,83.0,6.0,,0.0,,,0.07,3.0,0.49
Grand_Canal_of_China,Edward_Jenner,303.0,18.0,2.0,0.0,,,0.21,2.0,0.21
Grand_Canal_of_China,Milky_Way,116.0,6.0,,0.0,,,0.07,4.0,0.3
Grand_Canal_of_China,Trumpet,103.0,5.0,1.0,0.0,,,0.06,3.0,0.42
Canal,Kazakhstan,40.0,4.0,,0.0,,,0.04,2.0,0.44
Canal,Novel,162.17,10.0,2.33,0.0,,,0.12,3.0,0.44
Canal,Microsoft_Windows,103.5,6.0,2.67,0.0,,,0.07,3.0,0.48
Canal,Libya,59.0,4.0,1.0,0.0,,,0.05,2.0,0.44
Canal,Apple,286.0,9.5,3.0,0.33,43.0,2.0,0.21,2.0,0.45
Canal,Suez_Canal,9.0,2.0,1.0,0.0,,,0.02,1.0,0.39
Canal,Brush,519.5,23.0,,0.0,,,0.3,4.0,0.44
Canal,Indian_Standard_Time,137.0,4.0,,0.0,,,0.06,3.0,0.46
Canal,Quito,35.0,4.0,2.0,0.0,,,0.04,3.0,0.4
Ecuador,Age_of_Enlightenment,52.0,6.0,1.0,0.0,,,0.06,2.0,0.52
Ecuador,Water,224.0,3.0,1.0,0.0,,,0.07,2.0,0.47
Ecuador,Yenisei_River,225.0,8.0,3.0,0.0,,,0.12,3.0,0.47
Ecuador,Logic,74.0,5.0,4.0,0.0,,,0.06,2.0,0.51
Ecuador,Lima,22.0,3.0,,0.0,,,0.03,2.0,0.24
Ecuador,Ordovician,378.0,5.0,3.0,0.0,,,0.12,3.0,0.44
Ecuador,Estonia,26.0,3.0,1.0,0.0,,,0.03,2.0,0.3
Ecuador,Chives,315.0,10.0,4.0,0.5,246.0,5.0,0.25,3.0,0.48
Ecuador,Crime,114.0,4.0,2.0,0.0,,,0.06,3.0,0.46
Ecuador,Alexander_Graham_Bell,382.0,7.0,,0.0,,,0.14,3.0,0.46
Ecuador,Battle_of_Bicocca,469.0,8.5,2.5,0.0,,,0.17,4.0,0.47
Ecuador,Numismatics,30.0,3.0,,0.0,,,0.03,2.0,0.43
Romanticism,Zirconium,254.0,8.5,3.5,0.0,,,0.13,4.0,0.47
Romanticism,Maldives,146.0,5.0,,0.0,,,0.07,3.0,0.47
Romanticism,Weather,79.0,8.0,2.0,0.0,,,0.08,3.0,0.44
Romanticism,Matter,45.0,4.0,,0.0,,,0.04,3.0,0.41
Romanticism,Barley,46.0,5.0,2.0,0.0,,,0.05,3.0,0.46
Romanticism,Latvia,34.0,3.0,,0.0,,,0.03,2.0,0.42
Advertising,United_States,29.0,2.0,,0.0,,,0.02,1.0,0.47
Advertising,Multiculturalism,29.0,3.0,1.0,0.0,,,0.03,2.0,0.42
Advertising,Dolphin,160.0,6.0,2.0,0.0,,,0.08,3.0,0.46
Advertising,Stonehenge,386.0,9.5,3.0,0.0,,,0.16,3.0,0.46
Advertising,Amazon_parrot,223.0,12.0,3.0,0.0,,,0.15,4.0,0.44
Advertising,Leif_Ericson,396.0,5.5,4.0,0.0,,,0.13,3.0,0.47
Pyramid,Paleontology,132.0,6.0,2.0,0.0,,,0.08,3.0,0.38
Pyramid,Dolphin,81.67,4.67,3.0,0.0,,,0.06,3.0,0.35
Pyramid,Bean,196.37,8.25,2.68,0.45,183.82,5.94,0.2,3.0,0.41
Pyramid,Adolf_Hitler,69.2,5.3,1.67,0.0,,,0.06,2.0,0.5
Pyramid,Ruthenium,55.0,5.0,1.0,0.0,,,0.05,3.0,0.46
Pyramid,Mahatma_Gandhi,64.67,6.0,,0.0,,,0.06,3.0,0.5
Pyramid,German_reunification,111.0,5.5,3.0,0.0,,,0.07,3.0,0.45
Pyramid,Bob_Marley,302.33,9.33,3.0,0.0,,,0.14,4.0,0.48
Pyramid,Creationism,766.0,10.0,4.0,0.5,1330.0,9.0,0.35,3.0,0.42
Pyramid,Mekong,88.0,4.0,3.0,0.0,,,0.05,3.0,0.4
Pyramid,Northwest_Africa,34.0,4.0,1.0,0.0,,,0.04,3.0,0.44
Syria,Metal,72.0,4.0,,0.0,,,0.05,2.0,0.47
Syria,United_States_dollar,63.0,4.0,2.0,0.0,,,0.05,2.0,0.45
Syria,Copper,73.0,6.0,,0.0,,,0.07,2.0,0.46
Syria,Titanium,185.5,6.5,1.0,0.0,,,0.09,3.0,0.48
Syria,Royal_Marines,80.0,3.0,2.0,0.0,,,0.04,2.0,0.46
Syria,Emirate,150.0,4.0,,0.0,,,0.07,2.0,0.32
Syria,Thomas_Samuel_Kuhn,247.0,5.0,2.0,0.0,,,0.1,3.0,0.46
Syria,Caloris_Basin,45.0,10.0,1.0,0.0,,,0.09,4.0,0.47
Egyptian_pyramids,Ho_Chi_Minh_City,47.0,6.0,,0.0,,,0.06,4.0,0.31
Egyptian_pyramids,Libreville,163.33,11.33,2.0,0.0,,,0.13,3.0,0.49
Egyptian_pyramids,Panama_Canal,104.25,5.75,1.0,0.0,,,0.07,3.0,0.28
Egyptian_pyramids,Byzantine_Empire,83.5,4.5,2.5,0.0,,,0.06,3.0,0.27
Egyptian_pyramids,Tokyo,53.0,4.0,1.0,0.0,,,0.04,3.0,0.44
Egyptian_pyramids,Mercury_(element),71.0,8.0,2.0,0.0,,,0.08,4.0,0.36
Egyptian_pyramids,Mechanical_work,249.33,8.67,,0.0,,,0.13,3.0,0.3
Egyptian_pyramids,William_IV_of_the_United_Kingdom,116.67,7.67,3.0,0.0,,,0.09,4.0,0.26
Egyptian_pyramids,Asthma,134.0,5.0,2.0,0.0,,,0.07,3.0,0.45
Egyptian_pyramids,Milk,134.0,7.67,2.0,0.0,,,0.09,3.0,0.46
Egyptian_pyramids,Perl,115.0,8.0,,0.0,,,0.09,4.0,0.45
Egyptian_pyramids,Imperial_Japanese_Navy,62.0,7.0,2.0,0.0,,,0.07,4.0,0.27
Egyptian_pyramids,Library,201.67,11.0,2.33,0.0,,,0.13,2.0,0.46
Egyptian_pyramids,Ming_Dynasty,51.0,6.0,2.0,0.0,,,0.06,3.0,0.36
Egyptian_pyramids,Walter_Scott,243.0,6.0,2.0,0.0,,,0.1,3.0,0.35
Mars,Ethiopia,108.0,4.0,1.0,0.0,,,0.06,2.0,0.39
Mars,Cinema_of_the_United_States,57.0,4.0,3.0,0.0,,,0.05,3.0,0.46
Mars,Pluto,7.0,3.0,,0.0,,,0.03,2.0,0.21
Mars,Money,117.71,5.43,2.4,0.12,38.0,3.0,0.09,3.0,0.43
Mars,"Washington,_D.C.",33.0,3.0,1.0,0.0,,,0.03,2.0,0.45
Mars,Adolf_Hitler,52.0,4.0,1.0,0.0,,,0.04,2.0,0.48
Mars,6th_century,98.0,6.5,1.67,0.2,82.0,3.0,0.11,3.0,0.48
Mars,Persian_Empire,40.0,4.0,,0.0,,,0.04,2.0,0.46
Mars,Toy_Story,152.0,8.0,,0.0,,,0.1,4.0,0.49
Mars,Mammoth,285.0,8.0,3.67,0.0,,,0.13,3.0,0.37
Mars,Marseille,132.0,5.0,,0.0,,,0.07,2.0,0.38
Mars,Bioinformatics,310.0,8.0,5.0,0.0,,,0.13,3.0,0.46
Mars,A_Christmas_Carol,185.0,7.0,,0.5,403.0,12.0,0.2,4.0,0.49
Mars,Phishing,166.0,10.0,4.0,0.0,,,0.12,4.0,0.48
Mars,DNA_repair,91.0,10.0,2.0,0.0,,,0.1,3.0,0.47
Mars,Eurasian_Eagle_Owl,206.5,6.0,2.5,0.0,,,0.09,4.0,0.43
Barn_Owl,Industry,161.0,4.0,3.0,0.0,,,0.07,3.0,0.43
Barn_Owl,Moldova,9.0,3.0,1.0,0.0,,,0.03,2.0,0.42
Barn_Owl,River,162.0,6.0,1.0,0.0,,,0.09,3.0,0.42
Barn_Owl,Sunlight,185.5,8.0,5.0,0.33,406.0,6.0,0.17,2.0,0.44
Barn_Owl,Alcohol,230.0,10.0,,0.0,,,0.13,3.0,0.44
Barn_Owl,Charles_Dickens,74.0,4.0,,0.0,,,0.05,3.0,0.31
Barn_Owl,Windows_XP,185.0,8.0,,0.0,,,0.11,4.0,0.46
Barn_Owl,Honey,20.0,5.0,,0.0,,,0.05,2.0,0.38
Barn_Owl,Cape_Lion,198.0,9.0,3.0,0.0,,,0.12,4.0,0.27
Barn_Owl,Nicolaus_Copernicus,363.33,6.67,3.0,0.0,,,0.14,3.0,0.27
Barn_Owl,William_and_Mary,203.0,9.0,,0.0,,,0.12,3.0,0.32
Cholera,Light,23.0,5.0,,0.0,,,0.05,3.0,0.41
Cholera,West_Virginia,72.0,4.0,1.0,0.0,,,0.05,3.0,0.46
Cholera,Mass_media,227.5,8.0,,0.0,,,0.12,2.0,0.46
Cholera,Bull_shark,66.5,6.0,2.0,0.0,,,0.06,4.0,0.44
Cholera,London_Zoo,201.0,4.0,,0.0,,,0.08,3.0,0.47
Cholera,Montenegro,56.0,3.0,1.0,0.0,,,0.04,2.0,0.47
Cholera,Netball,271.0,5.0,2.0,0.0,,,0.1,3.0,0.46
Cholera,TGV,115.0,5.0,,0.0,,,0.07,2.0,0.45
Blood_type,Constitutional_monarchy,103.33,5.67,1.5,0.25,47.0,3.0,0.12,3.0,0.23
Blood_type,Julius_Caesar,121.33,6.67,1.0,0.0,,,0.08,3.0,0.24
Blood_type,Mathematics,38.0,4.0,2.0,0.0,,,0.04,3.0,0.44
Blood_type,Russian_language,153.67,6.0,3.33,0.0,,,0.08,3.0,0.24
Blood_type,Western_Roman_Empire,111.5,8.0,,0.0,,,0.09,3.0,0.26
Blood_type,Vicia_faba,499.0,13.0,,0.0,,,0.22,4.0,0.24
Blood_type,Luftwaffe,68.0,5.0,,0.0,,,0.06,3.0,0.47
Blood_type,Bear,521.5,20.0,4.0,0.33,838.0,14.0,0.35,3.0,0.41
Blood_type,Hammurabi,315.5,13.5,3.0,0.0,,,0.18,4.0,0.46
Eukaryote,Batman,62.5,5.0,2.5,0.0,,,0.05,4.0,0.48
Eukaryote,Christianity,29.0,5.5,,0.0,,,0.05,3.0,0.4
Eukaryote,Ho_Chi_Minh_City,97.0,7.0,2.0,0.33,94.0,6.0,0.14,4.0,0.41
Eukaryote,Laika,161.0,7.0,3.0,0.0,,,0.09,4.0,0.43
Eukaryote,Fishing,74.0,4.0,1.0,0.0,,,0.05,3.0,0.43
Eukaryote,Horse,74.0,4.0,,0.0,,,0.05,3.0,0.44
Eukaryote,Cretaceous-Tertiary_extinction_event,81.5,7.0,2.5,0.0,,,0.08,3.0,0.37
Eukaryote,Soil,35.0,3.0,1.0,0.0,,,0.03,2.0,0.36
Eukaryote,Colima_(volcano),102.0,8.0,3.0,0.0,,,0.09,4.0,0.39
Eukaryote,Battle_of_the_Eastern_Solomons,576.0,21.0,5.0,0.0,,,0.3,5.0,0.42
Eukaryote,Woodpecker,34.0,4.0,1.0,0.0,,,0.04,3.0,0.42
African_Union,Nelson_Mandela,24.0,3.0,1.0,0.0,,,0.03,2.0,0.25
African_Union,New_moon,132.0,6.0,3.0,0.0,,,0.08,4.0,0.29
African_Union,Igor_Stravinsky,174.0,5.0,3.0,0.0,,,0.08,3.0,0.21
African_Union,Maldives,44.0,4.5,3.0,0.0,,,0.05,2.0,0.44
African_Union,Mountain_Gorilla,97.0,5.0,3.0,0.0,,,0.06,3.0,0.31
African_Union,Bologna,60.0,6.0,,0.0,,,0.06,2.0,0.44
African_Union,Californium,135.0,5.0,2.0,0.0,,,0.07,3.0,0.47
American_English,England,10.0,3.0,,0.0,,,0.03,2.0,0.39
American_English,Nairobi,107.5,5.5,3.0,0.0,,,0.07,3.0,0.44
American_English,The_Gambia,52.0,5.0,2.0,0.0,,,0.05,2.0,0.25
"Washington,_D.C.",Amsterdam,71.0,7.0,1.0,0.67,62.5,2.5,0.21,2.0,0.44
"Washington,_D.C.",Robert_Oppenheimer,465.5,11.0,5.0,0.0,,,0.19,4.0,0.33
Rugby_World_Cup,Diamond,37.0,3.0,,0.0,,,0.03,2.0,0.46
Rugby_World_Cup,John_F._Kennedy,106.0,5.0,,0.0,,,0.06,3.0,0.28
Rugby_World_Cup,African_Wild_Dog,258.0,12.0,4.0,0.0,,,0.16,3.0,0.3
Rugby_World_Cup,Cape_Lion,54.0,4.0,,0.0,,,0.04,3.0,0.3
Rugby_World_Cup,Indo-Greek_Kingdom,160.0,6.0,1.0,0.0,,,0.08,3.0,0.36
Rugby_World_Cup,Ordinary_differential_equation,116.5,6.0,2.5,0.0,,,0.07,4.0,0.34
Rugby_World_Cup,Peak_District,105.0,6.0,1.0,0.0,,,0.07,3.0,0.31
Rugby_World_Cup,Volt,233.0,9.25,3.0,0.0,,,0.13,3.0,0.51
Mountain_Gorilla,Irish_Sea,74.0,4.0,1.0,0.0,,,0.05,3.0,0.42
Mountain_Gorilla,Tiger,187.0,5.0,,0.0,,,0.08,3.0,0.41
Mountain_Gorilla,Lord_Voldemort,253.5,8.5,3.5,0.0,,,0.13,5.0,0.36
Mountain_Gorilla,World_Trade_Organization,255.0,7.0,3.0,0.0,,,0.11,3.0,0.34
Tropical_Storm_Leslie_(2000),Novel,168.0,7.0,2.0,0.0,,,0.09,3.0,0.44
Tropical_Storm_Leslie_(2000),Thallium,90.0,7.0,,0.0,,,0.08,3.0,0.47
Ernest_Hemingway,California,66.0,4.0,1.0,0.0,,,0.05,2.0,0.45
Ernest_Hemingway,Johann_Pachelbel,281.0,5.0,3.0,0.0,,,0.1,3.0,0.17
Ernest_Hemingway,Yellow_fever,95.0,5.0,3.0,0.5,508.0,3.0,0.16,3.0,0.28
Ernest_Hemingway,Potassium,150.83,6.83,2.75,0.14,1633.0,4.0,0.12,3.0,0.46
Ernest_Hemingway,Bread,111.0,5.0,,0.0,,,0.07,3.0,0.45
Ernest_Hemingway,Tropical_Storm_Lee_(2005),134.0,7.0,2.0,0.0,,,0.09,4.0,0.27
Ernest_Hemingway,Henry_VI_of_England,51.0,5.0,3.0,0.0,,,0.05,3.0,0.24
Ernest_Hemingway,Tank,911.0,3.0,,0.0,,,0.23,2.0,0.43
The_Old_Man_and_the_Sea,Ottoman_Empire,23.0,3.5,3.0,0.0,,,0.03,2.0,0.29
The_Old_Man_and_the_Sea,Piano,135.5,6.0,1.0,0.0,,,0.08,3.0,0.43
The_Old_Man_and_the_Sea,Biodiversity,354.0,14.0,4.0,0.0,,,0.19,3.0,0.44
The_Old_Man_and_the_Sea,British_House_of_Commons,289.0,5.0,3.0,0.0,,,0.11,3.0,0.27
The_Old_Man_and_the_Sea,Invertebrate,22.0,4.0,,0.0,,,0.04,3.0,0.47
The_Old_Man_and_the_Sea,Lawrencium,114.0,9.5,5.0,0.0,,,0.1,4.0,0.48
The_Old_Man_and_the_Sea,Thorium,170.0,5.5,1.5,0.0,,,0.08,3.0,0.49
The_Old_Man_and_the_Sea,Phoenix_(spacecraft),178.0,12.0,4.0,0.0,,,0.14,4.0,0.33
Radio,Scotland,25.0,5.0,1.0,0.0,,,0.05,2.0,0.43
Radio,Smog,133.5,11.5,,0.0,,,0.12,2.0,0.38
Radio,Technology,37.0,3.0,,0.0,,,0.03,2.0,0.35
Radio,Animal_rights,180.5,11.0,2.0,0.0,,,0.13,3.0,0.41
Radio,Politics_of_the_United_Kingdom,233.0,8.0,3.0,0.0,,,0.12,3.0,0.43
Radio,Milk,195.0,5.0,2.0,0.0,,,0.08,3.0,0.41
Radio,San_Marino,60.0,4.0,,0.0,,,0.05,3.0,0.47
Photon,English_language,34.0,5.0,2.0,0.0,,,0.05,2.0,0.48
Photon,Renaissance,32.0,6.0,,0.0,,,0.06,3.0,0.42
Photon,Finland,58.0,6.0,2.0,0.0,,,0.06,3.0,0.46
Photon,Christopher_Columbus,147.0,9.33,4.0,0.0,,,0.11,3.0,0.47
Photon,Unix,119.0,4.0,1.0,0.0,,,0.06,3.0,0.41
Photon,River_Thames,260.5,6.5,1.0,0.0,,,0.11,3.0,0.47
Photon,Wasp,207.5,8.17,4.0,0.14,80.0,2.0,0.14,3.0,0.37
Photon,Edward_II_of_England,396.0,7.0,,0.0,,,0.15,3.0,0.5
Quantum_mechanics,Internet,96.67,6.67,2.0,0.0,,,0.08,2.0,0.45
Quantum_mechanics,Manchester_United_F.C.,118.0,9.0,,0.0,,,0.1,3.0,0.33
Quantum_mechanics,Roman_Empire,25.0,3.0,1.0,0.0,,,0.03,2.0,0.27
Quantum_mechanics,British_Isles,71.0,5.0,2.0,0.0,,,0.06,3.0,0.35
Quantum_mechanics,Saint_Petersburg,141.0,5.0,3.0,0.0,,,0.07,3.0,0.39
Quantum_mechanics,Clay,197.25,9.25,3.0,0.0,,,0.12,2.0,0.44
Quantum_mechanics,Euclidean_geometry,46.0,4.0,1.0,0.0,,,0.04,2.0,0.26
Quantum_mechanics,Fascism,103.33,6.0,2.0,0.0,,,0.07,3.0,0.43
Quantum_mechanics,Europium,51.0,4.0,,0.0,,,0.04,3.0,0.48
Quantum_mechanics,Radio_frequency,74.0,4.0,2.0,0.0,,,0.05,3.0,0.26
Titanium,Hydrogen,19.0,2.0,,0.0,,,0.02,1.0,0.32
Titanium,Latin,35.5,7.0,,0.0,,,0.07,2.0,0.44
Titanium,FIFA,62.0,3.0,,0.0,,,0.04,2.0,0.48
Titanium,Seoul,103.75,7.25,1.0,0.0,,,0.08,2.0,0.43
Titanium,Mao_Zedong,46.0,4.0,2.0,0.0,,,0.04,2.0,0.45
Titanium,Flamingo,108.67,6.33,2.0,0.25,163.0,7.0,0.13,3.0,0.39
Titanium,Battle_of_Lechaeum,85.0,5.0,2.0,0.0,,,0.06,4.0,0.44
Titanium,James_D._Watson,88.0,4.0,2.0,0.0,,,0.05,3.0,0.45
Titanium,Rail_transport,88.0,5.5,1.0,0.0,,,0.06,3.0,0.43
Titanium,Thomas_Becket,172.0,5.0,,0.0,,,0.08,3.0,0.42
Welsh_law,Athens,24.0,4.0,,0.0,,,0.04,3.0,0.41
Welsh_law,Minnesota,68.0,6.0,,0.0,,,0.06,3.0,0.42
Welsh_law,Painting,144.0,4.0,1.0,0.0,,,0.06,3.0,0.45
Welsh_law,High_German_consonant_shift,55.0,6.0,,0.0,,,0.06,4.0,0.35
Welsh_law,Greek_mythology,36.0,4.0,3.0,0.0,,,0.04,3.0,0.33
Go_(board_game),2005_Atlantic_hurricane_season,193.0,6.33,,0.0,,,0.09,3.0,0.32
Go_(board_game),Hungary,105.4,6.0,3.0,0.0,,,0.07,2.0,0.45
Go_(board_game),DVD,48.0,5.0,,0.0,,,0.05,3.0,0.41
Go_(board_game),Heraclius,247.5,8.0,2.0,0.0,,,0.12,2.0,0.41
Go_(board_game),Medal_of_Honor,297.0,8.0,,0.67,182.0,5.5,0.27,3.0,0.36
Chinese_language,Roman_Britain,115.0,5.0,,0.0,,,0.07,3.0,0.25
Chinese_language,Ice_hockey,92.5,5.0,1.0,0.0,,,0.06,2.0,0.31
Chinese_language,Gorilla,185.0,8.5,3.0,0.14,99.0,6.0,0.14,2.0,0.43
Chinese_language,Pompeii,133.0,6.0,2.0,0.0,,,0.08,3.0,0.44
Chinese_language,Rugby_football,60.0,4.0,2.0,0.0,,,0.05,3.0,0.3
Chinese_language,Chelsea_F.C.,157.0,9.0,,0.0,,,0.11,3.0,0.27
Chinese_language,Tofu,224.0,7.0,4.0,0.0,,,0.11,3.0,0.43
Rainhill_Trials,Aberdeen,62.5,5.5,,0.0,,,0.06,3.0,0.42
Rainhill_Trials,NATO,42.0,6.0,2.0,0.0,,,0.06,3.0,0.51
Liverpool_and_Manchester_Railway,Neptune,184.0,6.67,2.33,0.0,,,0.1,3.0,0.43
Liverpool_and_Manchester_Railway,Sauroposeidon,277.0,8.5,4.0,0.0,,,0.13,4.0,0.43
Liverpool_and_Manchester_Railway,Owl,165.0,9.0,,0.0,,,0.11,3.0,0.45
Liverpool_and_Manchester_Railway,Mumbai,68.0,7.0,2.0,0.0,,,0.07,3.0,0.42
Liverpool_and_Manchester_Railway,Absolute_zero,148.0,6.0,3.0,0.0,,,0.08,4.0,0.34
Liverpool_and_Manchester_Railway,Hamburg,38.0,5.0,1.0,0.0,,,0.05,3.0,0.42
Liverpool_and_Manchester_Railway,"Levee_failures_in_Greater_New_Orleans,_2005",56.0,6.0,1.0,0.0,,,0.06,4.0,0.22
Aksumite_currency,Japan,10.0,4.0,,0.0,,,0.03,2.0,0.44
Aksumite_currency,The_Lion_King,124.0,7.5,2.5,0.0,,,0.09,3.0,0.41
Aksumite_currency,Swastika,134.0,7.0,3.0,0.0,,,0.09,3.0,0.49
Aksumite_currency,Synthesizer,257.0,10.0,4.0,0.0,,,0.14,3.0,0.45
Aksumite_currency,Indonesian_language,70.0,5.0,1.0,0.0,,,0.06,2.0,0.21
Aksumite_currency,Paraguay,70.0,9.0,1.0,0.0,,,0.09,3.0,0.47
Aksumite_currency,Karl_Popper,159.0,9.0,,0.0,,,0.11,3.0,0.26
Boyle_Roche,China,24.0,5.5,1.0,0.0,,,0.05,3.0,0.47
Dublin,Mir,193.0,8.0,3.0,0.0,,,0.11,3.0,0.46
Dublin,Bicycle,92.0,5.0,3.0,0.33,312.0,6.0,0.13,2.0,0.45
Dublin,HSBC,368.0,15.0,3.0,0.0,,,0.2,2.0,0.4
Dublin,Magnet,276.0,8.0,,0.0,,,0.13,3.0,0.44
Dublin,Children's_rights_movement,109.0,7.0,,0.0,,,0.08,3.0,0.48
Republic_of_Ireland,Tide,110.0,3.0,2.0,0.0,,,0.05,2.0,0.47
Republic_of_Ireland,Platypus,137.5,16.0,,0.0,,,0.16,3.0,0.44
Republic_of_Ireland,Mahatma_Gandhi,133.5,7.5,2.0,0.0,,,0.09,3.0,0.36
Republic_of_Ireland,Lake_Malawi,434.0,7.0,3.0,0.0,,,0.15,3.0,0.27
Republic_of_Ireland,Sirius,629.0,7.0,3.0,0.0,,,0.2,4.0,0.47
William_Howard_Taft,La_Paz,83.0,5.67,2.0,0.0,,,0.06,3.0,0.4
William_Howard_Taft,European_Space_Agency,234.0,7.0,3.0,0.0,,,0.11,3.0,0.38
William_Howard_Taft,Formic_acid,189.0,6.0,,0.0,,,0.09,3.0,0.35
William_Howard_Taft,American_Revolutionary_War,119.67,5.67,2.0,0.0,,,0.07,2.0,0.34
William_Howard_Taft,Beekeeping,445.0,15.0,2.0,0.25,98.0,2.0,0.27,3.0,0.47
William_Howard_Taft,C++,64.0,6.0,3.0,0.0,,,0.06,3.0,0.42
Giza_pyramid_complex,Oviraptor,350.5,6.5,,0.0,,,0.13,4.0,0.43
Giza_pyramid_complex,Paprika,117.0,4.0,2.0,0.0,,,0.06,3.0,0.48
Giza_pyramid_complex,Citizenship,197.0,6.0,2.0,0.0,,,0.09,3.0,0.48
Giza_pyramid_complex,"Newark,_New_Jersey",74.0,5.0,2.0,0.0,,,0.06,3.0,0.26
Giza_pyramid_complex,RSS_(file_format),272.0,10.0,4.0,0.0,,,0.14,5.0,0.27
Celtic_Park,United_Arab_Emirates,85.0,7.0,,0.0,,,0.08,3.0,0.25
Celtic_Park,Benjamin_Franklin,26.0,6.0,1.0,0.0,,,0.05,3.0,0.23
Celtic_Park,The_Holocaust,79.0,4.0,2.0,0.0,,,0.05,3.0,0.38
Celtic_Park,Glass,110.0,6.0,2.0,0.0,,,0.07,3.0,0.46
Celtic_Park,Spanish_Armada,250.0,9.0,,0.0,,,0.13,2.0,0.33
Celtic_Park,"Miami,_Florida",122.0,5.0,2.0,0.0,,,0.07,3.0,0.26
Celtic_Park,Tofu,466.0,11.0,,0.0,,,0.19,4.0,0.45
List_of_vegetable_oils,Hungary,105.0,5.0,2.0,0.0,,,0.06,2.0,0.47
List_of_vegetable_oils,Peru,71.67,6.33,,0.0,,,0.07,2.0,0.48
List_of_vegetable_oils,Crusades,97.0,3.0,2.0,0.0,,,0.05,2.0,0.49
List_of_vegetable_oils,Butter,107.0,4.0,2.0,0.0,,,0.06,2.0,0.44
List_of_vegetable_oils,Hot_air_balloon,212.5,10.0,4.0,0.33,97.0,3.0,0.19,2.0,0.36
List_of_vegetable_oils,Scottish_Gaelic_language,77.0,5.0,,0.0,,,0.06,3.0,0.32
List_of_vegetable_oils,Theatre,160.33,6.0,1.0,0.0,,,0.08,3.0,0.43
Coconut_oil,Humanities,324.0,13.0,,0.5,315.0,9.0,0.28,4.0,0.43
Coconut_oil,Albert_Einstein,326.5,9.25,2.0,0.0,,,0.15,3.0,0.26
Coconut_oil,Ebony,162.0,7.0,,0.0,,,0.09,4.0,0.41
Coconut_oil,Republic_of_China,27.0,7.0,2.0,0.0,,,0.06,2.0,0.29
Coconut_oil,Freetown,162.0,8.0,3.0,0.0,,,0.1,4.0,0.43
Coconut_oil,Marseille,96.0,6.33,2.0,0.0,,,0.07,3.0,0.45
Coconut_oil,Frankfurt,108.0,5.0,2.0,0.0,,,0.06,3.0,0.47
Paul_Kane,Latin,17.0,3.0,1.0,0.0,,,0.03,2.0,0.49
Paul_Kane,Czech_Republic,87.0,6.0,2.0,0.0,,,0.07,2.0,0.25
Paul_Kane,Plate_tectonics,58.0,5.0,,0.0,,,0.05,2.0,0.26
Paul_Kane,Currency,14.0,3.0,,0.0,,,0.03,2.0,0.5
Paul_Kane,Rotterdam,135.0,4.0,,0.0,,,0.06,3.0,0.48
Paul_Kane,Kangaroo,42.0,4.0,,0.0,,,0.04,3.0,0.43
Paul_Kane,Northwest_Africa,122.0,6.0,2.0,0.0,,,0.08,3.0,0.29
Irish_people,Scotland,55.0,3.0,,0.0,,,0.04,1.0,0.44
Irish_people,Buddhism,136.0,4.0,,0.0,,,0.06,2.0,0.47
Irish_people,Common_Eland,544.5,28.5,5.0,0.0,,,0.35,3.0,0.31
Irish_people,Biosphere,355.33,8.67,2.0,0.0,,,0.15,3.0,0.47
Irish_people,Genetic_code,106.0,5.0,1.0,0.0,,,0.06,2.0,0.36
Irish_people,Antananarivo,44.5,6.0,,0.0,,,0.06,3.0,0.46
Irish_people,Battle_of_the_Bulge,123.0,4.0,2.0,0.0,,,0.06,3.0,0.3
Irish_people,Glasses,599.0,21.67,4.5,0.0,,,0.31,3.0,0.46
Irish_people,Llywelyn_the_Great,703.0,9.0,4.0,0.0,,,0.23,3.0,0.28
Irish_people,Norfolk,23.0,4.0,,0.0,,,0.04,2.0,0.45
Irish_people,Thomas_Cranmer,355.0,4.0,,0.0,,,0.11,3.0,0.32
